Table,IsTableRepeat,IsItemRepeat,Id,Name,Desc
0,False,False,67,"""叮噹耳環""","""【「睡眠」無效化】\n　垂掛著小鈴鐺的耳環，可以在耳邊響起輕快的音色。"""
0,False,False,68,"""鋼手鐲""","""【「昏厥」無效化】\n　緊緊箍住手腕的鋼鐵製手鐲。"""
0,False,False,69,"""花之瓶""","""【「混亂」無效化】\n　香氛瓶式的護符，散發讓人安心的香氣。"""
0,False,False,70,"""神聖之鏈""","""【「一擊造成的無法戰鬥」無效化】\n　傾注了神聖祈禱於其中的金色鎖鏈。"""
0,False,False,71,"""雲之使者""","""【「封技・封魔」無效化】\n　從東方傳來的寶具，蘊藏著破除封印的力量。"""
0,False,False,72,"""月亮墜飾""","""【「中毒・黑暗・炎傷」無效化】\n　刻有月亮的花紋，像是鐘擺的裝飾品。"""
0,False,False,73,"""太陽墜飾""","""【「凍結・石化」無效化】\n　刻有太陽的花紋，像是鐘擺的裝飾品。"""
0,False,False,74,"""星之墜飾""","""【「昏厥・睡眠・混亂」無效化】\n　刻有星星的花紋，像是鐘擺的裝飾品。"""
0,False,False,75,"""長鎗管""","""【RNG+1】\n　能延長導力槍射擊範圍的配件。"""
0,False,False,76,"""英勇紋章""","""【STR+5 「封技」無效化】\n　刻有警徽圖紋的紋章，佩帶之後就會充滿勇氣。"""
0,False,False,77,"""精神徽章""","""【DEF+15 「昏厥」無效化】\n　表彰搜查官功績的紋章，佩帶之後就會充滿幹勁。"""
0,False,False,78,"""正義硬幣""","""【命中率+10％ 「一擊造成的無法戰鬥」無效化】\n　象徵正義的硬幣，握在手中就能使意志堅定無比。"""
0,False,False,79,"""必勝頭巾""","""【CP增加率提昇】\n　能讓人下定決心的頭巾，使戰鬥中的CP增加率提昇。"""
0,False,False,80,"""鬥魂皮帶""","""【戰鬥中CP自動上昇】\n　能讓人鼓起幹勁的皮帶，戰鬥中CP將會自然上昇。"""
0,False,False,81,"""星杯掛墜""","""【「所有異常狀態」無效化（除無法戰鬥外）】\n　以傳承於七耀教會的《古代遺物》為藍本製成的飾品。"""
0,False,False,82,"""銀之鏈""","""【DEF+5 「中毒」無效化】\n　經過女神愛德斯的神聖之力淨化過的銀色鎖鏈。"""
0,False,False,83,"""貓咪之尾""","""【MOV+2】\n　貓尾型的飾品，佩帶之後可以輕快敏捷地活動㈱"""
0,False,False,84,"""貓耳頭飾""","""【迴避率+10％】\n　貓耳型的頭飾，戴上之後可以靈活地動來動去㈱"""
0,False,False,85,"""替身傀儡""","""【防止陷入「無法戰鬥」１次】\n　能防止陷入無法戰鬥的狀態，但使用一次後便會損壞。"""
0,False,False,86,"""寂靜之藍""","""【ATS+25 SPD+5 「中毒・黑暗・炎傷」無效化】\n　以高純度的蒼耀石加工製成，擁有寧靜碧藍光輝的寶石。"""
0,False,False,87,"""激情之紅""","""【STR+25 SPD+5 「凍結・石化」無效化】\n　以高純度的紅耀石加工製成，擁有鮮豔赤紅光輝的寶石。"""
0,False,False,88,"""常青之綠""","""【命中率+10％ 迴避率+10％ SPD+5 「昏厥・睡眠・混亂」無效化】\n　以高純度的翠耀石加工製成，擁有恆久翠綠光輝的寶石。"""
0,False,False,89,"""深邃之黃""","""【DEF+25 ADF+25 SPD+10 「封技・封魔」無效化】\n　以高純度的琥耀石加工製成，擁有深邃琥珀光輝的寶石。"""
0,False,False,90,"""草帽""","""【SPD+5】\n　用稻草編織的純手工帽子，非常輕盈。"""
0,False,False,91,"""安全頭盔""","""【DEF+5】\n　印有安全標記的頭盔，十分堅固。"""
0,False,False,92,"""抗菌口罩""","""【DEF+3 「中毒」無效化】\n　使用帶有抗菌效果的布料製成的醫療用口罩。"""
0,False,False,93,"""咪西玩偶""","""【DEF+2 MOV+1】\n　米修拉姆遊憩區的吉祥物『咪西』的玩偶。"""
0,False,False,94,"""貓咪存錢筒""","""【ADF+3】\n　貓咪模樣的存錢筒，表面打磨得很有光澤。"""
0,False,False,95,"""青蛙存錢筒""","""【ADF+5】\n　青蛙模樣的存錢筒，表面打磨得很有光澤。"""
0,False,False,96,"""釣聖紋章""","""【命中率+50％】\n　只有釣到傳說中的魚王的最強釣師才會被授予的榮譽徽章。"""
0,False,False,97,"""神聖掛墜""","""【DEF+5 ADF+5 「一擊造成的無法戰鬥」無效化】\n　使用《法術》進行過祝福，可以守護佩帶者的掛墜。"""
0,False,False,98,"""小滴的胸針""","""【MOV+2 SPD+5 道具取得率+20％】\n　小滴真心誠意親手製作的胸針。"""
0,False,False,99,"""五彩風車""","""【迴避率+5％】\n　從東方傳來的玩具，被風一吹就會呼嚕呼嚕地轉動。"""
1,False,False,100,"""ＨＰ１""","""　MAXHP+5％"""
1,False,False,101,"""ＨＰ２""","""　MAXHP+10％"""
1,False,False,102,"""ＨＰ３""","""　MAXHP+15％"""
1,False,False,103,"""ＥＰ１""","""　MAXEP+5％"""
1,False,False,104,"""ＥＰ２""","""　MAXEP+10％"""
1,False,False,105,"""ＥＰ３""","""　MAXEP+15％"""
1,False,False,106,"""攻擊１""","""　STR+3％ DEF-1％"""
1,False,False,107,"""攻擊２""","""　STR+6％ DEF-2％"""
1,False,False,108,"""攻擊３""","""　STR+9％ DEF-3％"""
1,False,False,109,"""防禦１""","""　DEF+3％ STR-1％"""
1,False,False,110,"""防禦２""","""　DEF+6％ STR-2％"""
1,False,False,111,"""防禦３""","""　DEF+9％ STR-3％"""
1,False,False,112,"""精神１""","""　ATS+3％ ADF-1％"""
1,False,False,113,"""精神２""","""　ATS+6％ ADF-2％"""
1,False,False,114,"""精神３""","""　ATS+9％ ADF-3％"""
1,False,False,115,"""魔防１""","""　ADF+3％ ATS-1％"""
1,False,False,116,"""魔防２""","""　ADF+6％ ATS-2％"""
1,False,False,117,"""魔防３""","""　ADF+9％ ATS-3％"""
1,False,False,118,"""命中１""","""　命中率+10％"""
1,False,False,119,"""命中２""","""　命中率+20％"""
1,False,False,120,"""命中３""","""　命中率+30％"""
1,False,False,121,"""迴避１""","""　迴避率+5％"""
1,False,False,122,"""迴避２""","""　迴避率+10％"""
1,False,False,123,"""迴避３""","""　迴避率+15％"""
1,False,False,124,"""移動１""","""　MOV+1"""
1,False,False,125,"""移動２""","""　MOV+2"""
1,False,False,126,"""移動３""","""　MOV+3"""
1,False,False,127,"""行動力１""","""　SPD+10％"""
1,False,False,128,"""行動力２""","""　SPD+20％"""
1,False,False,129,"""行動力３""","""　SPD+30％"""
1,False,False,130,"""妨礙１""","""　10%機率解除敵人正在驅動中的戰技與魔法。"""
1,False,False,131,"""妨礙２""","""　20%機率解除敵人正在驅動中的戰技與魔法。"""
1,False,False,132,"""妨礙３""","""　30%機率解除敵人正在驅動中的戰技與魔法。"""
1,False,False,133,"""省ＥＰ１""","""　消耗EP-5%"""
1,False,False,134,"""省ＥＰ２""","""　消耗EP-10%"""
1,False,False,135,"""省ＥＰ３""","""　消耗EP-15%"""
1,False,False,136,"""毒之刃""","""　10%機率讓敵人陷入「中毒」狀態。"""
1,False,False,137,"""石化之刃""","""　10%機率讓敵人陷入「石化」狀態。"""
1,False,False,138,"""封魔之刃""","""　10%機率讓敵人陷入「封魔」狀態。"""
1,False,False,139,"""凍結之刃""","""　10%機率讓敵人陷入「凍結」狀態。"""
1,False,False,140,"""封技之刃""","""　10%機率讓敵人陷入「封技」狀態。"""
1,False,False,141,"""炎傷之刃""","""　10%機率讓敵人陷入「炎傷」狀態。"""
1,False,False,142,"""黑暗之刃""","""　10%機率讓敵人陷入「黑暗」狀態。"""
1,False,False,143,"""睡眠之刃""","""　10%機率讓敵人陷入「睡眠」狀態。"""
1,False,False,144,"""混亂之刃""","""　10%機率讓敵人陷入「混亂」狀態。"""
1,False,False,145,"""耀脈""","""　敵人掉落的耀晶石各屬性都增加1～2個。"""
1,False,False,146,"""機功""","""　在原野逐漸回復EP。"""
1,False,False,147,"""白羊珠""","""　STR+6％ DEF+6％"""
1,False,False,148,"""魔羯珠""","""　道具的HP/EP回復量提昇為２倍。"""
1,False,False,149,"""治癒""","""　在原野逐漸回復HP。"""
1,False,False,150,"""真心""","""　製作出「大成功」料理的機率提昇。"""
1,False,False,151,"""巨蟹珠""","""　ATS+6％ ADF+6％"""
1,False,False,152,"""水瓶珠""","""　HP回復魔法效果提昇為1.5倍。"""
1,False,False,153,"""必殺""","""　暴擊率+10％"""
1,False,False,154,"""練氣""","""　在原野上每次攻擊敵人皆可使CP上昇。"""
1,False,False,155,"""天蠍珠""","""　暴擊率+20％ 「中毒」附加+20％"""
1,False,False,156,"""獅子珠""","""　擊殺敵人時，CP上昇10。"""
1,False,False,157,"""捉弄""","""　製作出「預想外」料理的機率提昇。"""
1,False,False,158,"""脫兔""","""　撤退成功率提昇50%。"""
1,False,False,159,"""虎威""","""　使原野上的敵人更容易逃跑。"""
1,False,False,160,"""異香""","""　在原野中變得更容易被敵人發現。（對整個隊伍有效）"""
1,False,False,161,"""射手珠""","""　迴避率+10％ MOV+6"""
1,False,False,162,"""處女珠""","""　全部異常狀態的持續時間都會降至１回合。"""
1,False,False,163,"""驅動""","""　魔法驅動時間降至３／４。"""
1,False,False,164,"""幸運""","""　敵人掉落道具的機率上昇30％。"""
1,False,False,165,"""雙魚珠""","""　對魔法攻擊也會有一定的迴避機率。"""
1,False,False,166,"""雙子珠""","""　魔法驅動時間降至１／２。"""
1,False,False,167,"""鷹眼""","""　敵人的位置會在迷你地圖中顯示。（對整個隊伍有效）"""
1,False,False,168,"""天眼""","""　同時具備鷹眼與情報的機能。"""
1,False,False,169,"""範圍""","""　魔法效果範圍＋１"""
1,False,False,170,"""金牛珠""","""　對敵人造成物理傷害時，自身HP可回復傷害值的25％。"""
1,False,False,171,"""日輪珠""","""　可吸收「地／水／火／風」屬性的魔法攻擊。"""
1,False,False,172,"""情報""","""　觀看尚未解析之敵人的詳細情報。"""
1,False,False,173,"""探知""","""　寶箱的位置會在迷你地圖中顯示。（對整個隊伍有效）"""
1,False,False,174,"""幻惑""","""　在原野上直接攻擊敵人後，目標的行動會變得遲鈍。"""
1,False,False,175,"""天秤珠""","""　對敵人造成魔法傷害時，自身EP可回復傷害值的１％。"""
1,False,False,176,"""月輪珠""","""　可吸收「時／空／幻」屬性的魔法攻擊。"""
1,False,False,178,"""物理反射""","""　怪物專用：反射物理傷害。"""
1,False,True,0,,
1,False,False,179,"""魔法反射""","""　怪物專用：反射魔法效果。"""
1,False,False,180,"""100毒之刃""","""　"""
1,False,False,181,"""100石化之刃""","""　"""
1,False,False,182,"""100封魔之刃""","""　"""
1,False,False,183,"""100凍結之刃""","""　"""
1,False,False,184,"""100封技之刃""","""　"""
1,False,False,185,"""100炎傷之刃""","""　"""
1,False,False,186,"""100黑暗之刃""","""　"""
1,False,False,187,"""100睡眠之刃""","""　"""
1,False,False,188,"""100混亂之刃""","""　"""
1,False,False,189,"""100即死之刃""","""　"""
2,False,False,300,"""魔獸獸肉""","""帶點腥味的獸肉。\n雖然肉質有些硬，但越嚼越有滋味。"""
2,False,False,301,"""魔獸魚肉""","""外觀及觸感都宛如肉品一般的魔獸魚肉。\n雖然嘗起來有些清淡，但口感卻相當彈牙有勁。"""
2,False,False,302,"""魔獸之殼""","""帶有滋養效果的魔獸甲殼。\n在東方，還會將其磨成粉末，用來製作藥材。"""
2,False,False,303,"""魔獸之蛋""","""帶有野生風味的魔獸之蛋。\n根據魔獸種類的不同，風味與大小也各有差異。"""
2,False,False,304,"""魔獸翅膀""","""透明的膜狀薄翅。\n主要當成香料使用。"""
2,False,False,305,"""魔獸種子""","""表面覆滿了細小尖刺的植物系魔獸種子。\n用平底鍋炒過後，搖身一變為美味的小點心。"""
2,False,False,306,"""魔獸明膠""","""無色無味的膠質。\n口感相當滑溜，宛如細微的泡沫一般。"""
2,False,False,308,"""純白白米""","""外觀晶瑩剔透的白米。\n簡直無可挑剔，適用於任何料理。"""
2,False,True,0,,
2,False,False,309,"""五彩味噌""","""傳自東方的調味料，用５種穀物發酵製成。\n營養十足，對身體十分有益。"""
2,False,False,310,"""灼熱火酒""","""老店釀造的古酒，在平民中也很受歡迎。\n口感辛辣，用於料理也很不錯。"""
2,False,False,311,"""皇家香葉""","""從以前就被當成調味料使用，與生活密不可分的樹葉。\n也能用在增添甜點的風味上。"""
2,False,False,312,"""新鮮香草""","""散發著清爽香氣的香草。\n可以用來消除肉類腥味或製成香草茶，用途相當廣泛。"""
2,False,False,313,"""黑胡椒""","""黑色的胡椒粒。\n肉類料理中不可或缺的辛香料。"""
2,False,False,314,"""紅辣椒""","""光看外表就覺得很辣的紅辣椒。\n大多會經過乾燥後再磨成粉使用。"""
2,False,False,315,"""香油""","""用芝麻榨成的食用油，香氣十足。\n很適合拿來做料理的最後調味。"""
2,False,False,316,"""蜂蜜糖漿""","""阿爾摩利卡村出產的瓶裝蜂蜜。\n濃郁而不膩的甜味為其特徵，可用來代替砂糖。"""
2,False,False,317,"""粗碎岩鹽""","""搗碎岩鹽製成的粗鹽。\n富含礦物質與深奧的滋味。"""
2,False,False,318,"""現磨小麥粉""","""最基本的食材。\n少了這項就沒辦法做通心粉和麵包了。"""
2,False,False,319,"""鮮奶""","""阿爾摩利卡村出產的新鮮牛奶。\n口感潤滑、甘甜美味，營養也很豐富。"""
2,False,False,320,"""新鮮乳酪""","""以現擠鮮奶製成的新鮮乳酪。"""
2,False,False,321,"""新鮮的蛋""","""自由放養的母雞們剛生下來的新鮮雞蛋。\n料理不可或缺的基本食材之一。"""
2,False,False,322,"""熱情橘子""","""農夫們親手栽種的橘子。\n外表呈現宛如太陽般的亮橘色。"""
2,False,False,323,"""成熟蘋果""","""耐心栽培至完全熟透才採收的紅蘋果。\n果心甘甜如蜜。"""
2,False,False,324,"""七彩豆""","""在不同的料理方法下可以烹飪出七種風味的新鮮豆子。\n但只要稍一加熱，味道就會產生變化，很難掌握。"""
2,False,False,325,"""國王馬鈴薯""","""回味無窮的大型馬鈴薯。\n不耐心多煮一會兒的話就無法熟透，一定要注意。"""
2,False,False,326,"""痛哭洋蔥""","""只要一下刀，就會產生刺激物質的洋蔥。\n不習慣的人當場就會淚流不止。"""
2,False,False,327,"""晴天胡蘿蔔""","""在陽光的照耀下茁壯成長，色澤鮮豔的胡蘿蔔。\n廣受好評，連討厭胡蘿蔔的人也都可以接受。"""
2,False,False,328,"""苦番茄""","""原產於利貝爾王國的新種番茄。\n苦澀味道的刺激程度超乎想像。"""
2,False,False,329,"""霜降腰肉""","""佈滿了適度油花的夢幻肉品。\n無論是做成燉肉或是肉排等各式料理都十分美味。"""
2,False,False,330,"""鮮彈白肉""","""白肉魚的新鮮魚肉。\n大多經烹調後食用，但若足夠新鮮也可生食。"""
2,False,False,350,"""雪花蟹""","""【做為釣餌使用：○】\n　外觀如雪一般白皙的小蟹類，用作釣餌也許可以釣到稀有的傢伙。"""
2,False,True,0,,
2,False,True,0,,
2,False,True,0,,
2,False,True,0,,
2,False,True,0,,
2,False,True,0,,
2,False,True,0,,
2,False,True,0,,
2,False,True,0,,
2,False,True,0,,
2,False,True,0,,
2,False,True,0,,
2,False,True,0,,
2,False,True,0,,
2,False,True,0,,
2,False,True,0,,
2,False,True,0,,
2,False,True,0,,
2,False,True,0,,
2,False,False,351,"""阿爾摩利卡鯽魚""","""【做為釣餌使用：×】\n　阿爾摩利卡地區經常釣到的小魚，特徵為通體碧綠。"""
2,False,False,352,"""澄河魚""","""【做為釣餌使用：×】\n　岩穴魚的亞種，有著橙色的美麗腹部。"""
2,False,False,353,"""岩穴魚""","""【做為釣餌使用：×】\n　藏身於岩石陰影的中型魚，戒心極重。"""
2,False,False,354,"""鯉魚""","""【做為釣餌使用：○】\n　有著強悍生命力的長壽魚種，平均壽命可達15～20年。"""
2,False,False,355,"""冷水魚""","""【做為釣餌使用：×】\n　喜歡冷水區域的中型魚，產卵後就會遷徙到海中。"""
2,False,False,356,"""藍帶神仙魚""","""【做為釣餌使用：×】\n　藍白對比非常醒目的小魚，是很受喜愛的觀賞魚。"""
2,False,False,357,"""銀傘魚""","""【做為釣餌使用：○】\n　有著銀白色魚鱗的小魚，在釣取大魚時是很貴重的活誘餌。"""
2,False,False,358,"""虹鱒魚""","""【做為釣餌使用：×】\n　身體側邊有著虹彩色帶紋的中型魚，喜歡耀晶石。"""
2,False,False,359,"""黑鮭""","""【做為釣餌使用：×】\n　不進行洄游的陸封型鮭魚，鋼色的結實體型為特徵。"""
2,False,False,360,"""鮭魚""","""【做為釣餌使用：×】\n　迎接產卵期便會逆流而上進行洄游的魚種。"""
2,False,False,361,"""鰻魚""","""【做為釣餌使用：×】\n　於東方做為能「強健補身」的魚種而受到重視。"""
2,False,False,362,"""珍珠草魚""","""【做為釣餌使用：×】\n　身體散發銀白光芒的大型淡水魚，個性溫馴。"""
2,False,False,363,"""大口鱸魚""","""【做為釣餌使用：×】\n　天性貪婪的肉食性魚類，進到嘴裡的東西什麼都會吞下去。"""
2,False,False,364,"""雲斑蛇頭""","""【做為釣餌使用：○】\n　絕不讓獵物逃跑的兇猛魚類，甚至連小鳥等動物都會捕食。"""
2,False,False,365,"""暗紋蛇魚""","""【做為釣餌使用：○】\n　像蛇一樣狡猾的肉食性魚類，會潛藏在水底狙擊獵物。"""
2,False,False,366,"""巨鯰""","""【做為釣餌使用：×】\n　生活在泥底的大型魚，能感覺到七耀脈的流動，從而預知地震。"""
2,False,False,367,"""巨血蟹""","""【做為釣餌使用：×】\n　擁有銳利雙鉗的巨大螃蟹，甲殼上透著淡淡的血紅色。"""
2,False,False,368,"""電鰻""","""【做為釣餌使用：×】\n　帶有發電器官的珍奇魚類，一定要十分小心觸電。"""
2,False,False,369,"""魔鬼巨鯰""","""【做為釣餌使用：×】\n　擁有漆黑身體的巨大魚類，平時一直藏身於泥底。"""
2,False,False,370,"""弧光蟹""","""【做為釣餌使用：×】\n　擁有閃耀著白色光輝的詭異甲殼，大型的雪花蟹。"""
2,False,False,371,"""金鮭""","""【做為釣餌使用：×】\n　鮭魚的亞種，身體因突變而變成金黃色的奇幻魚類。"""
2,False,False,372,"""錦鯉""","""【做為釣餌使用：×】\n　擁有朱紅色斑點的美麗魚類，據說躍過瀑布之後可以化身為龍。"""
2,False,False,373,"""霸王蛇魚""","""【做為釣餌使用：×】\n　連大型魚也可以吞食的水中暴君，被稱為《艾魯姆湖的魚王》。"""
2,False,False,390,"""鮭魚卵""","""鮮紅剔透的鮭魚卵。\n經常能用它釣到黑鮭、岩穴魚等魚類。"""
2,False,True,0,,
2,False,True,0,,
2,False,True,0,,
2,False,True,0,,
2,False,True,0,,
2,False,True,0,,
2,False,True,0,,
2,False,True,0,,
2,False,True,0,,
2,False,True,0,,
2,False,True,0,,
2,False,True,0,,
2,False,True,0,,
2,False,True,0,,
2,False,True,0,,
2,False,True,0,,
2,False,False,391,"""糰狀餌""","""用多種粉末揉製而成的糰子。\n適合用來釣阿爾摩利卡鯽魚、鯉魚等喜歡植物類釣餌的魚類。"""
2,False,False,392,"""紅蟲""","""成長之後會生出翅膀的紅色幼蟲。\n釣取銀傘魚、藍帶神仙魚等小型魚類時的最佳釣餌。"""
2,False,False,395,"""蚯蚓""","""棲息在土中的柔軟生物。\n雖然很多人厭惡牠的外型，但大部分的魚類卻很喜歡。"""
2,False,True,0,,
2,False,True,0,,
2,False,False,397,"""糰狀餌ＤＸ""","""《釣公師團》開發的特製釣餌。\n採用特殊配料，可以釣到很多種魚類。"""
2,False,True,0,,
2,False,False,400,"""霸王麵""","""【回復HP80％ STR+25％ DEF+25％】　　　　　\n　湯頭與麵條奇蹟般的完美搭配，當之無愧的帝王湯麵。"""
2,False,True,0,,
3,True,False,0,,
4,False,True,0,,
4,False,False,401,"""龍老湯麵""","""【回復HP80％ STR+10％ DEF+10％】　　　　　\n　蔬菜湯的味道厚重，在東方是很經典的麵類料理。"""
4,False,False,402,"""豪膽麵""","""【CP+10 「一定回合內回復HP」效果】　　　　　　　　\n　很有分量的湯麵，彈性十足的麵條和濃厚的湯頭讓人回味無窮。"""
4,False,False,403,"""藥膳麻婆《黃龍》""","""【回復HP100％ 解除「所有異常狀態」】　　　　\n　吃上一口就能讓人湧現出無限精力，極具滋養效果的麻婆豆腐。"""
4,False,False,404,"""藥膳麻婆豆腐""","""【回復HP40％ 解除「所有異常狀態」】　　　　\n　用東方很普及的食品「豆腐」炒製而成的麻辣料理。"""
4,False,False,405,"""激辣麻婆《朱雀》""","""【回復HP10％ 一定回合內回復CP】　　　　　　\n　辣到都已經很難算是料理的麻婆豆腐，可以促進新陳代謝。"""
4,False,False,406,"""白虎炒飯""","""【回復HP50％ 解除「封技・封魔」】　　　　　　\n　散發著淡淡油光的炒飯，粒粒皆美味。"""
4,False,False,407,"""猛虎炒飯""","""【回復HP30％ 解除「封技・封魔」】　　　　　　\n　火候絕妙的炒飯，經典的東方式米飯料理。"""
4,False,False,408,"""鍋巴炒飯""","""【回復HP10％ 解除「封技・封魔」】　　　　　　\n　火候有些沒掌握好的炒飯，但還算是好吃。"""
4,False,False,409,"""極品牛排《雅》""","""【回復HP50％ STR+50％】　　　　　　　　　　\n　僅僅輕含在嘴裡肉就要融化般的頂級牛排。"""
4,False,False,410,"""多汁牛排""","""【回復HP30％ STR+25％】　　　　　　　　　　\n　鮮嫩多汁、越嚼越覺得美味的牛排。"""
4,False,False,411,"""骰子牛排""","""【回復HP10％ MOV+5】　　　　　　　　　　　\n　切成四方形，很好入口的牛排。"""
4,False,False,412,"""極品燉牛肉《薰》""","""【回復HP50％ DEF+50％ 解除「凍結」】　　　　\n　將肉與蔬菜的美味合而為一，香氣十足的極致燉牛肉。"""
4,False,False,413,"""特製燉牛肉""","""【回復HP30％ DEF+25％ 解除「凍結」】　　　　\n　細心烹調的燉肉，擁有可以溫暖身心的美味。"""
4,False,False,414,"""清爽燉牛肉""","""【回復HP10％ SPD+25％】　　　　　　　　　　\n　已經燉成湯，幾乎撈不到食材的燉牛肉。"""
4,False,False,415,"""鐵人鍋《絢爛》""","""【回復HP50％ CP+80】　　　　　　　　　　　\n　凭借豐富烹飪經驗與料理直覺製成的極品豪華肉鍋。"""
4,False,False,416,"""雜燴大肉鍋""","""【回復HP40％ CP+40】　　　　　　　　　　　\n　使用多種肉類與山珍燒成的雜燴肉鍋。"""
4,False,False,417,"""暗鍋《勇氣》""","""【「CP+100」或「瀕死」】　　　　　　　　　\n　對或錯？真實埋藏在黑暗之中，有勇氣的人才敢品嘗。"""
4,False,False,418,"""賢人鍋《繚亂》""","""【回復HP60％ CP+60】　　　　　　　　　　　\n　凭借豐富的知識和縝密的計算，烹調而成的豪華魚肉鍋。"""
4,False,False,419,"""久煮燉魚鍋""","""【回復HP50％ CP+30】　　　　　　　　　　　\n　使用了多種海鮮，並將其美味徹底激發出來的魚肉鍋。"""
4,False,False,420,"""暗鍋《狂氣》""","""【「CP+200」或「CP0＆瀕死」】　　　　　　　\n　生或死？真實埋藏在黑暗之中，只有瘋狂的人才敢品嘗。"""
4,False,False,421,"""甦生炸魚排""","""【回復HP30％ 解除「無法戰鬥」】　　　　　　　\n　口感絕佳的魚排，咬下的瞬間魚肉就好像要順勢滑出。"""
4,False,False,422,"""酥脆炸魚排""","""【回復HP10％ 解除「無法戰鬥」】　　　　　　　\n　酥脆的外皮口感很好，吃起來很開心的魚排。"""
4,False,False,423,"""飛鏢魚""","""【攻擊：直線（貫穿） 30％無法戰鬥】　　　　　\n　經過反复料理後已失去原形，變成像箭矢般銳利的魚。"""
4,False,False,424,"""黃金蛋包飯《輝》""","""【回復HP50％ CP+20 解除「混亂」】　　　　　\n　美味的蛋包飯，半熟的雞蛋綻放著黃金般的光芒。"""
4,False,False,425,"""鄉村風味蛋包飯""","""【回復HP20％ CP+10 解除「混亂」】　　　　　\n　溫暖質樸，熟悉的口味讓人懷念的番茄蛋包飯。"""
4,False,False,426,"""炸彈蛋包飯""","""【攻擊：中圓 50％混亂】　　　　　　　　　　　\n　充滿刺激性的超強辛香料，扔出去就會像炸彈一樣爆炸。"""
